x,y,obstacle_type,is_charging_station,battery_level,path_length,navigation_success
7,0,static,1,34.63,45,0
0,21,static,1,28.71,90,1
13,2,dynamic,1,61.87,79,0
15,12,none,0,27.97,80,0
17,29,none,1,35.94,44,0
12,21,none,1,86.17,57,1
0,16,static,0,54.12,40,0
3,28,dynamic,0,55.73,22,1
27,5,dynamic,0,26.01,74,0
24,24,none,1,19.67,80,0
28,12,static,0,11.87,26,1
23,4,dynamic,1,50.12,53,1
13,16,static,0,90.39,95,0
8,13,static,1,83.32,60,0
8,17,dynamic,1,36.09,54,1
2,9,dynamic,0,85.3,100,1
29,7,none,1,59.25,30,1
20,17,static,0,80.02,39,0
17,13,dynamic,0,66.12,31,0
23,18,static,0,79.03,30,0
5,13,static,0,52.06,84,1
21,21,dynamic,1,44.18,24,0
2,11,dynamic,0,44.85,74,0
26,9,dynamic,1,23.65,13,0
22,9,static,0,43.82,80,1
22,5,none,1,93.28,88,1
27,21,dynamic,1,11.63,92,0
23,0,none,0,26.13,7,1
28,14,none,0,15.74,12,1
4,5,dynamic,1,10.25,56,0
13,25,dynamic,1,92.77,17,0
12,24,none,1,19.12,22,0
10,29,dynamic,0,39.61,6,0
8,19,static,0,62.55,9,0
19,27,dynamic,1,84.95,62,1
25,14,dynamic,1,69.17,100,1
24,9,none,1,11.56,29,1
1,1,dynamic,0,11.74,70,1
4,2,static,1,64.13,24,0
16,20,none,0,26.13,48,1
9,16,none,0,73.14,88,1
12,14,static,1,82.31,36,1
0,4,dynamic,0,51.73,96,0
29,19,static,0,68.83,72,0
22,21,dynamic,0,31.35,48,1
28,18,dynamic,1,79.95,29,1
18,17,static,0,52.32,90,1
12,12,dynamic,1,69.61,42,1
12,18,none,0,72.56,18,0
10,0,none,1,93.34,78,1
0,1,none,0,14.66,28,1
14,2,static,1,79.23,65,0
8,25,none,1,45.85,42,1
5,14,none,1,26.32,17,1
4,21,dynamic,1,50.93,74,0
28,14,dynamic,1,43.89,65,1
15,12,static,1,47.24,88,1
20,14,dynamic,0,13.97,78,1
26,18,dynamic,1,12.68,34,1
5,24,static,0,41.22,11,1
24,14,none,1,21.55,45,0
19,14,static,0,55.6,75,0
5,10,dynamic,0,96.83,83,0
22,28,none,1,76.12,15,1
22,22,none,1,92.65,29,1
26,2,static,1,24.37,46,1
19,22,dynamic,0,28.94,57,0
9,5,static,1,74.77,79,0
16,20,static,1,71.06,78,1
9,25,dynamic,1,14.86,38,0
16,18,static,0,46.78,84,1
27,5,static,0,38.54,12,1
6,6,static,0,15.21,92,1
28,24,static,0,82.88,65,1
3,17,none,1,30.91,9,0
25,27,none,0,98.88,94,1
4,7,dynamic,1,33.82,96,0
5,16,none,0,79.75,49,1
19,20,static,0,71.83,15,1
24,8,static,1,77.24,26,0
23,27,none,0,27.1,100,1
27,16,static,1,81.42,27,1
25,9,static,0,14.31,36,1
26,1,dynamic,0,47.49,6,1
3,26,none,0,24.6,92,0
19,0,none,0,15.73,83,0
29,13,none,0,47.45,49,0
2,23,static,1,67.86,57,0
19,16,dynamic,0,70.3,72,0
25,27,dynamic,0,45.46,57,1
22,28,dynamic,1,28.33,79,1
14,3,static,0,70.9,10,0
29,12,dynamic,1,81.21,100,0
23,0,static,0,82.91,32,1
14,12,none,1,89.73,19,0
0,12,static,0,44.32,94,1
5,29,dynamic,1,41.27,62,1
28,13,static,0,72.16,36,0
19,10,static,1,19.14,39,0
29,20,dynamic,1,73.43,8,0
3,8,dynamic,1,64.9,20,1
25,19,static,0,56.56,37,1
1,21,static,1,92.91,90,0
22,21,dynamic,1,87.58,50,0
8,11,none,0,91.9,92,0
10,0,static,1,10.09,67,0
23,29,none,0,64.38,34,0
11,11,static,1,54.13,8,0
11,11,static,0,19.56,61,0
5,10,none,1,75.26,32,1
17,9,none,1,28.94,95,0
24,26,none,0,31.66,10,1
21,0,none,1,50.92,64,1
1,15,none,1,32.78,68,1
28,13,none,1,81.82,58,0
27,6,static,0,24.78,66,1
18,20,static,1,72.99,34,1
20,20,none,0,98.43,61,0
23,5,none,1,75.09,75,1
11,17,static,0,86.4,36,1
16,12,dynamic,0,90.59,80,1
24,25,dynamic,1,39.52,16,1
17,11,none,1,98.69,35,1
5,21,static,1,23.14,81,0
9,22,static,1,44.82,18,0
4,6,none,0,62.99,6,0
25,27,dynamic,0,34.5,89,1
0,14,none,1,37.99,42,0
3,28,static,1,55.36,89,0
17,23,static,0,78.79,34,0
5,23,none,1,92.72,35,1
8,20,dynamic,0,51.35,92,0
9,17,static,1,21.68,45,1
28,21,static,1,20.15,100,1
22,2,static,1,73.1,79,1
2,19,static,1,56.67,13,0
22,9,static,0,19.49,18,0
5,16,none,1,12.53,9,1
4,18,dynamic,1,40.29,64,1
25,28,dynamic,1,28.74,17,1
13,17,static,1,75.62,9,0
9,7,none,1,53.86,56,1
0,3,static,1,56.92,89,1
8,0,dynamic,1,33.14,29,0
20,7,static,1,31.37,38,1
28,12,none,1,85.53,56,1
22,18,dynamic,1,74.15,45,0
21,5,none,1,14.03,23,0
14,2,dynamic,1,76.29,61,1
23,22,dynamic,1,91.82,70,1
18,21,none,1,95.31,28,0
2,3,none,1,17.03,46,1
2,25,dynamic,1,92.73,10,0
7,28,dynamic,1,51.06,80,1
10,8,static,1,22.6,49,1
9,26,dynamic,1,18.51,8,0
16,10,dynamic,1,15.62,36,0
25,20,none,1,76.84,43,0
21,14,dynamic,1,10.89,96,1
18,3,static,0,37.94,73,0
11,3,none,0,35.39,39,0
12,9,none,0,78.32,61,1
2,13,static,1,21.85,28,0
19,10,static,1,18.07,45,1
4,9,dynamic,0,35.7,6,1
2,9,none,1,24.97,6,0
17,22,static,0,88.49,9,1
9,4,none,1,95.84,12,0
5,9,none,0,21.14,30,1
27,0,none,1,13.72,58,0
2,20,dynamic,0,43.95,65,0
17,11,dynamic,1,69.83,73,1
4,23,static,1,57.16,24,0
29,5,none,1,38.34,45,1
10,2,dynamic,0,59.21,74,1
16,26,none,1,74.61,33,0
6,25,none,0,24.63,73,1
9,0,none,1,83.35,39,0
0,20,none,1,64.28,92,1
13,24,none,0,19.23,12,0
10,27,dynamic,0,71.54,37,0
26,29,static,1,33.2,15,0
25,12,none,1,69.72,44,0
0,11,none,1,23.97,66,0
5,10,none,1,65.18,53,1
21,14,none,1,42.71,15,0
19,1,static,0,78.03,99,1
29,2,none,1,21.19,63,1
2,1,dynamic,0,37.13,19,0
4,22,static,1,32.34,52,0
26,14,dynamic,1,99.22,68,0
9,11,none,1,24.05,44,1
3,12,none,0,83.76,90,1
1,9,none,0,10.05,78,0
23,12,static,0,83.55,40,0
29,10,none,0,75.85,13,1
29,14,dynamic,1,14.75,99,0
7,8,static,1,97.64,75,1
9,13,static,1,15.25,19,0
26,26,none,1,72.74,82,1
6,8,static,1,65.45,88,1
3,8,none,1,71.43,13,1
5,22,none,1,86.6,15,1
9,1,static,1,15.07,97,0
23,6,dynamic,1,46.86,79,0
15,27,none,0,22.88,71,1
19,29,static,1,44.03,39,0
18,20,none,1,82.62,32,1
13,6,static,1,92.76,88,1
24,3,dynamic,1,14.88,32,0
13,21,none,1,12.65,39,1
18,4,none,1,98.33,8,0
11,4,none,0,12.62,47,0
5,28,dynamic,1,98.61,71,0
29,27,dynamic,1,64.55,40,0
9,8,none,0,78.48,96,1
3,5,static,0,16.05,66,0
18,27,static,1,78.55,82,0
25,3,static,1,55.35,55,0
14,18,dynamic,0,42.96,81,1
7,28,dynamic,0,52.27,26,0
21,8,none,0,37.05,48,1
22,10,dynamic,0,88.94,46,0
24,17,static,0,78.27,71,0
28,0,dynamic,0,11.43,19,0
3,4,dynamic,0,89.53,9,0
25,7,dynamic,1,42.89,18,0
10,18,dynamic,0,17.82,90,1
11,8,dynamic,1,41.79,100,1
17,3,dynamic,1,25.16,66,1
29,9,static,0,93.45,50,0
23,12,none,1,42.39,8,1
0,27,none,1,39.74,5,0
23,15,dynamic,0,54.34,58,1
25,6,none,0,94.57,78,1
23,17,none,1,97.92,16,0
12,13,none,1,83.79,97,0
0,26,none,0,72.18,92,0
16,18,static,1,29.1,93,1
22,23,none,1,17.05,91,0
7,9,dynamic,1,47.63,7,1
27,8,static,0,40.2,25,1
18,10,static,0,21.72,83,1
24,14,dynamic,0,71.0,69,1
24,24,static,0,14.67,30,1
4,7,static,0,31.08,41,1
2,29,none,0,47.56,29,0
7,23,static,0,26.84,32,0
13,23,static,0,86.96,33,0
12,29,none,1,98.11,93,1
7,5,static,0,16.27,31,0
2,27,static,1,66.81,93,0
3,4,dynamic,1,47.24,90,1
4,9,dynamic,1,21.6,28,0
22,0,dynamic,0,99.85,18,0
0,21,none,0,36.66,24,0
29,8,static,0,66.88,94,0
11,28,static,0,44.1,92,1
22,24,none,1,33.77,90,1
19,16,dynamic,0,20.65,87,0
1,0,none,1,53.71,93,1
9,26,dynamic,0,22.14,5,0
28,20,static,0,46.79,61,1
14,12,static,1,78.65,80,1
24,11,dynamic,1,16.43,40,1
10,22,dynamic,1,57.26,18,1
4,26,static,1,70.16,14,1
5,1,static,1,88.08,35,0
10,24,dynamic,1,46.01,70,0
12,8,none,1,14.84,46,0
18,22,none,0,29.24,51,1
3,15,dynamic,0,65.69,26,1
7,23,dynamic,0,90.37,79,1
1,27,dynamic,0,88.03,51,0
13,26,static,0,23.5,51,0
18,14,static,1,99.59,19,1
11,6,none,1,65.67,58,0
27,9,none,0,64.69,25,1
26,8,none,1,71.97,8,0
4,1,dynamic,1,97.78,32,1
16,10,dynamic,1,10.19,41,1
25,19,static,0,27.14,97,1
13,27,dynamic,1,62.59,70,0
14,22,dynamic,1,46.1,22,0
3,27,static,0,66.31,15,0
0,22,dynamic,0,11.84,59,1
15,22,dynamic,1,71.14,7,0
21,26,dynamic,1,17.69,76,0
8,7,dynamic,1,38.96,49,1
1,4,dynamic,1,33.22,64,0
27,18,static,1,75.54,83,1
27,19,static,1,49.98,29,0
21,6,static,0,33.12,15,1
7,15,static,1,36.23,68,1
6,3,dynamic,0,58.79,6,1
13,23,none,0,83.73,39,1
18,0,dynamic,1,34.83,47,1
19,24,static,0,91.79,5,1
20,0,none,0,23.04,29,1
20,0,none,1,51.56,95,1
5,28,static,0,85.32,100,0
21,1,none,0,89.91,91,1
20,16,dynamic,1,40.96,41,1
22,19,dynamic,1,31.81,84,1
13,23,none,1,62.06,54,1
19,19,none,0,85.58,85,1
15,19,static,1,12.03,14,1
7,29,static,1,12.81,16,1
11,12,dynamic,1,64.49,95,0
11,20,static,0,46.69,22,1
20,28,none,1,34.39,60,0
27,4,dynamic,0,87.71,72,1
9,12,dynamic,0,55.34,86,0
22,15,dynamic,0,50.52,50,0
25,0,none,0,83.26,73,0
9,14,none,1,75.11,97,1
27,18,static,0,17.26,60,0
4,3,static,0,43.46,84,1
6,29,none,1,50.22,64,1
19,8,static,1,32.48,70,1
2,29,dynamic,1,84.66,53,0
23,25,static,0,44.5,97,1
24,2,dynamic,1,39.25,62,1
23,4,static,1,26.48,12,1
10,29,none,1,83.39,69,1
7,10,dynamic,1,71.76,92,1
12,4,static,1,17.93,82,0
26,10,static,0,30.6,77,0
18,1,dynamic,1,91.42,57,1
6,2,static,1,84.62,75,0
21,3,none,1,43.24,56,1
20,23,dynamic,1,15.36,92,1
8,8,none,0,93.74,18,0
22,27,none,0,61.99,65,0
7,25,none,1,82.71,73,1
4,4,static,1,69.85,39,1
27,2,dynamic,0,31.86,89,1
7,12,static,0,61.45,74,0
3,29,static,1,15.47,52,0
12,25,none,0,90.84,34,1
16,14,dynamic,1,74.32,62,1
25,20,none,0,92.18,58,0
26,17,none,0,98.56,76,0
5,22,dynamic,1,17.13,48,0
19,18,dynamic,0,14.19,53,1
14,12,static,1,48.42,87,0
27,11,none,1,46.51,5,1
2,4,none,1,95.69,15,0
22,12,static,0,88.39,11,1
27,17,dynamic,1,96.51,19,0
22,8,dynamic,1,32.39,44,1
18,2,dynamic,0,98.47,60,1
12,11,none,1,54.02,66,1
8,28,static,1,82.15,35,1
9,11,none,1,70.12,16,1
7,3,dynamic,0,93.53,94,0
1,13,static,0,22.09,85,1
25,14,dynamic,1,28.94,30,0
22,29,dynamic,1,43.7,83,0
23,13,static,0,11.99,10,1
6,24,static,1,18.16,70,0
21,3,dynamic,1,69.93,13,0
10,8,dynamic,0,82.14,74,1
23,12,dynamic,0,67.57,16,1
25,9,static,1,16.7,48,0
4,6,dynamic,0,82.15,82,0
22,23,static,0,83.77,13,1
17,6,dynamic,1,67.13,10,0
3,6,static,0,70.1,48,0
14,22,static,1,31.8,29,0
15,28,dynamic,0,64.49,25,1
9,5,static,0,68.89,30,0
2,13,static,0,62.97,93,1
9,13,dynamic,0,57.55,32,0
9,2,none,1,36.92,83,0
7,19,static,1,72.18,57,0
16,13,dynamic,1,73.97,58,0
6,29,dynamic,0,83.31,38,0
15,20,dynamic,1,70.74,89,0
25,27,static,1,87.82,77,1
13,5,static,0,76.09,69,0
6,28,static,0,79.98,8,0
12,15,dynamic,0,65.1,80,1
19,12,static,1,80.88,5,0
24,26,none,1,44.16,64,1
20,2,static,1,74.42,73,0
9,8,static,1,62.2,86,0
7,4,dynamic,0,45.31,26,0
18,29,static,0,53.04,85,0
24,26,dynamic,1,91.91,39,0
6,2,static,0,47.11,17,0
2,6,static,1,84.88,61,0
22,9,none,0,75.06,41,1
2,14,static,0,20.5,60,1
2,7,dynamic,0,69.61,67,1
7,14,dynamic,1,67.66,29,0
17,14,dynamic,0,66.67,67,1
21,28,dynamic,0,65.4,36,0
15,4,static,0,88.1,63,1
21,24,none,1,13.87,86,1
15,20,none,0,30.57,47,0
18,12,none,1,98.02,51,1
23,11,none,1,95.5,71,1
3,27,static,1,73.18,89,0
6,20,none,1,39.79,90,0
23,27,dynamic,1,74.13,34,0
14,8,static,1,51.0,99,0
22,0,none,0,18.44,97,1
25,24,dynamic,0,95.94,23,1
12,6,dynamic,0,64.16,67,1
20,19,none,0,42.45,16,0
26,20,none,0,50.07,41,1
15,18,static,0,29.42,15,0
24,5,none,0,64.33,12,0
24,8,none,1,94.7,81,0
13,6,none,0,51.22,24,1
0,1,static,1,76.65,48,0
8,23,static,1,77.91,29,0
19,17,none,0,97.98,20,0
17,16,dynamic,1,56.56,76,0
11,0,static,0,52.37,72,1
7,0,static,0,95.55,90,0
20,0,none,1,90.43,48,0
2,24,dynamic,1,64.93,38,0
10,3,static,1,25.9,72,1
14,14,none,0,25.47,72,0
22,0,none,1,48.74,39,0
26,12,none,1,42.05,33,1
9,15,dynamic,1,17.91,47,0
29,5,none,1,92.08,27,1
15,7,static,1,67.78,89,1
11,11,static,0,47.08,57,1
7,13,static,0,85.51,79,0
18,19,static,1,12.62,39,0
7,14,dynamic,0,47.08,41,1
1,11,none,1,17.8,10,0
9,7,static,0,15.17,48,1
18,4,static,0,93.62,71,1
23,1,static,1,80.56,26,0
22,18,static,1,34.81,54,0
9,4,none,0,46.39,100,0
7,1,dynamic,0,21.98,90,1
24,13,static,0,94.95,71,1
5,17,static,0,80.99,66,1
0,11,none,1,13.81,39,0
23,17,static,1,14.67,16,1
6,2,dynamic,0,77.66,80,1
26,12,none,0,11.53,96,0
14,4,dynamic,0,26.12,17,0
11,21,static,0,57.13,6,1
10,11,dynamic,0,76.9,17,1
8,22,static,1,78.33,93,1
10,11,none,1,80.0,14,1
3,25,static,1,22.25,33,1
2,25,static,1,93.06,58,1
4,7,none,1,10.36,32,1
18,19,dynamic,1,72.76,5,1
29,4,static,0,22.64,89,0
14,3,static,1,20.62,39,1
21,23,static,1,18.42,35,1
25,29,dynamic,0,19.84,100,1
15,23,none,1,17.56,63,0
22,27,dynamic,0,23.17,83,0
8,22,dynamic,0,47.18,93,1
8,15,dynamic,0,87.04,59,1
10,16,static,0,90.79,33,0
27,20,none,0,66.17,91,0
24,23,static,1,53.01,19,1
26,25,static,0,37.36,91,0
7,23,dynamic,0,74.38,61,1
3,19,static,0,41.87,84,1
22,23,dynamic,0,90.22,67,1
19,5,dynamic,1,97.15,94,0
17,17,none,1,59.92,12,0
10,15,dynamic,0,78.52,53,1
1,15,dynamic,0,50.32,69,0
11,25,none,0,44.78,71,0
10,14,static,1,24.51,74,0
9,13,dynamic,1,19.62,38,1
21,6,dynamic,0,56.57,82,0
20,8,static,1,17.32,95,0
17,28,static,1,50.16,41,0
24,5,static,0,40.69,73,1
17,17,dynamic,1,84.69,72,1
2,27,dynamic,0,29.27,41,0
20,25,dynamic,1,18.6,59,1
12,15,dynamic,0,58.64,69,1
9,29,static,1,39.2,63,0
13,17,static,1,60.1,63,0
20,6,none,0,12.49,39,1
20,26,dynamic,1,83.47,60,0
2,29,none,1,43.76,67,0
8,18,none,0,41.52,60,1
9,4,none,1,58.61,53,1
10,23,none,0,83.68,55,0
15,14,dynamic,1,92.32,69,1
3,23,none,0,78.36,74,0
11,12,dynamic,1,24.15,100,0
13,23,dynamic,0,35.02,76,1
7,22,none,1,81.13,62,0
12,0,static,0,69.41,32,0
10,18,none,1,51.13,58,1
9,5,static,0,21.68,55,1
19,17,dynamic,1,71.03,68,1
10,8,dynamic,1,14.46,65,1
20,18,dynamic,0,66.69,27,1
22,19,static,1,72.89,34,1
27,24,none,1,24.86,49,1
10,15,dynamic,1,55.79,33,1
27,4,none,1,61.15,51,1
6,21,dynamic,0,51.23,71,0
0,20,dynamic,0,62.3,28,1
27,1,dynamic,1,32.39,64,1
19,16,none,0,16.72,79,1
26,2,none,0,14.95,76,0
15,29,static,1,26.77,42,1
21,14,static,0,43.81,97,0
28,12,dynamic,1,88.16,27,0
21,2,dynamic,1,21.6,58,0
19,2,static,1,37.77,23,0
28,7,dynamic,1,97.79,67,0
17,8,static,1,15.82,13,0
12,14,dynamic,1,16.22,8,0
17,9,dynamic,0,39.9,87,1
2,4,none,1,28.42,99,0
18,24,dynamic,0,80.64,75,1
24,24,static,1,32.06,100,1
8,0,static,0,51.09,31,1
1,9,none,0,31.84,92,0
12,23,none,0,63.27,14,0
18,17,dynamic,1,50.54,73,1
0,23,dynamic,0,67.08,59,1
1,3,static,1,34.86,30,1
2,22,none,1,17.21,76,0
13,20,static,1,66.53,12,0
20,22,dynamic,1,37.2,20,0
12,9,static,1,69.55,47,0
27,11,dynamic,1,94.4,40,0
17,0,none,0,15.79,83,0
1,16,static,1,88.31,51,1
0,6,none,1,18.05,24,0
10,13,none,0,15.69,88,0
18,21,dynamic,1,31.53,33,1
27,11,static,0,66.24,66,0
12,2,static,1,65.4,8,0
23,25,static,1,53.93,93,0
1,2,dynamic,0,37.35,88,0
1,23,dynamic,1,12.58,18,1
21,25,dynamic,1,28.42,55,1
21,12,dynamic,0,64.41,9,1
14,17,static,0,34.31,25,1
24,12,none,1,86.46,95,1
2,12,static,0,17.26,39,1
11,22,none,0,63.27,15,1
19,5,none,0,31.03,43,0
9,17,none,0,52.35,59,0
27,26,static,0,87.18,36,0
24,23,dynamic,1,55.69,35,1
15,19,none,0,47.62,86,1
28,23,dynamic,0,12.61,10,1
15,24,dynamic,1,16.52,5,0
5,19,static,0,27.13,27,0
1,11,none,0,99.8,62,0
9,22,static,1,53.9,94,0
27,21,static,1,34.29,83,0
23,21,dynamic,1,14.61,26,0
23,14,static,0,13.85,9,1
21,16,dynamic,1,15.0,39,0
21,21,dynamic,1,81.67,93,1
3,18,none,0,53.29,60,1
0,8,dynamic,0,40.4,87,1
15,3,dynamic,1,17.18,60,1
24,27,static,1,73.85,82,1
11,15,dynamic,1,34.5,17,0
17,19,none,0,68.12,45,1
28,3,static,1,99.75,66,0
11,16,none,1,38.87,48,1
15,5,dynamic,0,82.86,94,0
3,1,dynamic,0,45.35,19,0
15,19,dynamic,1,13.22,51,1
2,20,none,1,26.81,52,1
25,23,dynamic,0,21.02,30,1
28,9,static,1,40.13,100,0
21,18,dynamic,0,41.26,85,1
23,11,dynamic,1,77.53,27,1
24,4,dynamic,0,52.76,64,1
7,19,none,0,67.34,11,1
3,29,dynamic,0,58.31,77,1
19,14,none,0,25.98,84,0
4,7,static,1,85.85,72,0
3,27,none,1,97.71,9,0
10,0,none,1,98.83,83,0
2,17,dynamic,1,42.85,70,1
10,14,static,0,11.86,22,1
20,16,dynamic,0,31.62,11,0
3,13,dynamic,0,98.69,35,0
4,24,static,0,61.64,37,1
20,2,none,0,52.51,8,1
14,22,dynamic,0,61.02,14,0
6,14,static,1,20.1,45,1
26,7,static,0,23.1,88,0
9,9,dynamic,1,82.5,92,0
2,7,dynamic,0,49.11,22,0
25,10,dynamic,0,80.48,51,1
10,3,none,1,10.77,7,1
17,8,static,0,90.14,87,0
17,18,none,0,76.64,34,1
17,13,none,0,81.5,6,1
1,19,static,0,88.54,78,0
13,23,dynamic,1,77.36,38,0
5,13,dynamic,0,69.62,70,0
9,9,dynamic,0,67.46,26,0
10,22,dynamic,0,19.13,5,0
0,26,dynamic,1,94.43,23,1
17,14,none,1,77.03,20,1
9,12,none,1,74.16,25,1
14,13,none,0,89.62,36,1
9,17,static,0,21.03,78,0
26,4,none,0,24.52,54,1
7,8,dynamic,1,32.66,43,0
23,0,dynamic,1,51.02,9,0
5,21,none,1,27.8,90,0
1,22,static,0,53.02,33,0
6,9,dynamic,1,25.22,19,0
21,18,static,1,31.06,64,1
15,1,static,0,87.11,89,1
12,4,static,1,48.62,53,0
29,26,static,1,71.59,61,1
11,15,dynamic,0,55.18,43,0
19,11,dynamic,0,65.17,52,0
6,9,none,1,49.1,94,0
5,26,none,1,85.94,9,1
28,7,dynamic,0,83.4,21,0
16,18,static,0,86.22,31,0
24,14,static,1,89.56,21,0
11,2,static,0,91.5,38,1
20,2,dynamic,1,32.37,16,0
5,21,dynamic,1,34.99,18,0
27,22,static,1,24.3,57,0
11,21,dynamic,0,48.79,96,1
29,29,none,0,31.75,36,1
27,24,none,1,95.7,45,0
9,18,none,0,54.88,62,1
2,12,none,1,15.45,84,1
25,3,static,1,22.01,71,1
16,9,dynamic,1,86.24,40,0
10,12,static,0,55.61,29,1
6,3,dynamic,0,60.63,93,1
10,10,none,0,65.74,82,0
26,11,dynamic,1,84.66,51,0
1,0,dynamic,1,20.74,48,0
16,21,static,0,25.75,17,1
28,4,static,1,28.02,25,0
10,18,static,0,52.01,88,1
29,28,none,0,53.44,11,0
1,1,static,1,51.13,100,1
22,23,none,0,15.64,43,1
25,24,dynamic,1,38.22,92,1
29,2,dynamic,0,36.56,78,1
16,11,dynamic,0,67.29,91,0
28,16,static,1,74.7,29,0
1,2,none,1,82.72,73,1
4,18,dynamic,0,38.09,14,1
6,3,none,0,66.03,59,1
21,27,none,0,98.5,35,1
4,6,none,1,74.14,95,1
24,7,dynamic,1,79.88,24,0
21,3,static,0,54.51,81,1
19,19,static,1,19.83,33,1
4,28,dynamic,1,68.14,100,0
22,25,dynamic,0,42.47,17,1
13,24,dynamic,1,22.08,59,0
20,3,none,1,77.33,82,0
8,3,static,0,50.69,73,0
7,4,dynamic,1,77.51,73,1
21,8,dynamic,0,85.92,87,0
19,10,static,0,68.93,48,1
8,12,dynamic,0,43.29,31,1
28,21,none,1,40.62,25,1
23,11,dynamic,1,21.91,59,1
27,4,none,0,53.85,44,1
17,3,none,1,67.01,48,0
2,7,none,0,38.83,83,1
20,17,static,0,82.83,32,1
4,22,none,1,99.84,70,1
2,27,dynamic,1,86.73,31,1
16,21,dynamic,0,46.99,12,0
15,21,dynamic,0,72.91,40,0
5,11,static,0,91.33,71,0
6,13,none,0,72.91,61,0
18,12,none,0,74.07,22,1
15,24,static,1,32.75,46,0
20,8,none,1,55.56,13,0
14,3,dynamic,0,96.57,34,0
13,9,dynamic,1,84.75,25,1
10,17,dynamic,0,18.61,53,0
24,1,none,0,70.99,19,1
0,21,static,1,72.78,77,0
21,20,dynamic,1,43.22,84,1
14,5,none,0,55.38,9,0
17,6,none,1,80.81,56,0
0,3,none,0,37.68,49,0
18,0,dynamic,0,65.98,56,1
2,11,none,0,57.39,49,0
29,2,none,0,87.95,18,0
15,18,dynamic,0,65.55,21,0
10,7,dynamic,1,87.57,61,1
24,28,none,1,84.32,91,1
25,22,static,1,81.17,22,0
9,4,dynamic,0,74.72,88,1
19,26,dynamic,0,62.58,85,0
14,17,dynamic,1,88.42,15,1
19,2,dynamic,0,33.99,45,1
12,23,dynamic,0,54.6,32,0
1,2,none,0,17.55,58,0
28,12,dynamic,1,20.81,17,1
16,24,none,0,92.46,74,1
23,26,dynamic,0,83.36,15,1
12,8,dynamic,1,76.38,78,1
13,3,static,0,35.61,31,0
18,0,dynamic,0,76.32,58,0
10,6,dynamic,1,86.79,60,0
4,26,none,1,39.67,20,1
3,10,none,0,41.62,91,0
17,23,dynamic,1,97.1,70,1
9,24,none,1,39.57,79,1
8,9,dynamic,0,87.7,60,0
26,19,static,0,59.01,13,1
7,5,dynamic,0,28.9,16,0
19,8,none,1,11.0,84,0
28,2,none,0,95.68,63,0
3,11,dynamic,1,23.13,20,1
28,7,dynamic,1,88.87,78,1
27,18,static,1,75.95,9,1
25,23,static,1,28.65,20,0
18,9,static,1,53.68,82,0
7,1,static,1,45.18,17,1
11,9,dynamic,0,27.98,96,0
18,6,static,1,31.54,60,1
21,13,none,0,79.05,46,1
27,23,dynamic,1,55.03,70,1
19,19,none,1,23.25,56,1
1,6,none,1,57.41,75,1
19,3,none,0,42.12,56,1
26,13,static,1,83.26,72,0
11,28,dynamic,0,42.53,16,0
22,9,static,1,36.64,92,0
16,8,static,1,46.6,10,1
29,25,none,0,66.63,64,0
1,22,dynamic,0,94.15,48,0
23,6,none,1,13.07,65,1
10,13,none,0,47.08,37,0
2,4,dynamic,1,95.45,49,1
26,24,static,0,74.14,49,0
5,10,static,1,22.09,19,0
18,28,none,1,50.62,19,0
16,4,none,1,80.96,66,0
22,15,none,0,38.72,43,1
11,10,none,0,32.36,92,1
23,13,dynamic,1,30.95,91,0
23,20,static,1,43.42,50,1
22,12,none,1,93.48,15,1
15,0,static,1,76.07,36,1
1,13,dynamic,1,23.75,51,0
14,28,static,0,28.95,23,1
16,13,static,0,66.72,17,0
14,21,none,1,18.65,65,0
13,16,dynamic,1,11.58,77,1
29,12,static,0,55.64,100,0
21,22,static,0,67.53,22,0
12,10,static,1,37.41,91,0
18,18,static,0,84.13,57,0
24,23,dynamic,0,44.22,99,0
22,0,dynamic,1,96.9,13,0
11,18,static,1,52.54,17,0
2,19,static,0,20.63,81,1
22,14,none,0,89.82,33,1
9,24,static,1,90.23,74,0
0,18,static,0,25.77,39,0
9,2,static,1,88.05,26,1
18,14,dynamic,0,10.44,65,1
19,12,static,1,30.49,80,0
23,18,dynamic,1,94.04,47,1
7,21,dynamic,1,28.94,82,1
19,5,none,0,65.42,57,1
1,0,static,1,64.89,59,0
28,9,none,0,98.89,30,1
6,15,static,1,24.69,32,1
8,25,static,0,48.86,43,1
21,28,dynamic,0,96.65,41,1
2,8,static,1,65.98,96,1
28,17,static,0,66.62,29,0
28,13,none,1,40.82,34,0
9,12,dynamic,0,11.8,77,0
11,16,none,0,17.88,13,0
28,21,static,1,44.36,68,0
12,9,static,0,88.24,48,1
22,6,none,1,85.61,58,0
10,26,none,0,62.54,50,0
6,25,dynamic,1,14.82,19,0
2,5,static,0,20.79,72,1
8,14,dynamic,1,75.33,44,1
15,29,none,0,64.1,68,1
9,14,none,1,85.71,83,1
18,25,static,1,55.34,18,1
9,3,static,1,16.41,29,1
26,27,static,0,76.55,87,0
19,4,none,1,66.64,91,1
21,17,static,1,77.6,8,0
4,18,dynamic,1,31.6,21,0
29,29,static,1,81.49,21,1
24,9,dynamic,0,71.94,21,1
7,20,static,0,13.47,91,1
7,16,none,0,91.38,88,1
20,20,none,1,55.04,59,0
5,6,static,0,52.79,35,1
12,10,none,0,17.77,79,0
16,18,none,0,29.81,84,0
